Time,Observed rainfall - 01/08/2022 00:00,Urban net rain mm (Observed rainfall - 01/08/2022) - urbanised model,Rural net rain mm (Observed rainfall - 01/08/2022) - urbanised model,Sewer loss m3/s (Observed rainfall - 01/08/2022) - urbanised model,Total net rain mm (Observed rainfall - 01/08/2022) - urbanised model,Direct runoff m3/s (Observed rainfall - 01/08/2022) - urbanised model,Baseflow m3/s (Observed rainfall - 01/08/2022) - urbanised model,Total flow m3/s (Observed rainfall - 01/08/2022)- urbanised model
01/08/2022 00:58,0.12299486695,0.0262487291988991,0.0073411965696685,0,0.0335899257685677,0.177902300767158,0.0899550639925616,0.26785736475972
01/08/2022 00:59,0.12299486695,0.0262692665336438,0.0073632644449066,0,0.0336325309785505,0.184639729966449,0.0899837125388219,0.274623442505271
01/08/2022 01:00,0.22230988285,0.0475330937243167,0.0133648915350847,0,0.0608979852594014,0.191512638701342,0.0900148527803157,0.281527491481658
01/08/2022 01:01,0.22230988285,0.0476001883365745,0.0134369863590171,0,0.0610371746955916,0.198576014403072,0.0900485471924438,0.288624561595516
01/08/2022 01:02,0.22230988285,0.0476672829488324,0.0135090811829495,0,0.0611763641317819,0.205885010979236,0.0900848798999958,0.295969890879232
01/08/2022 01:03,0.22230988285,0.0477343775610902,0.0135811760068819,0,0.0613155535679721,0.213440108254576,0.0901239461334725,0.303564054388049
01/08/2022 01:04,0.22230988285,0.047801472173348,0.0136532708308143,0,0.0614547430041624,0.221241786053837,0.090165841601487,0.311407627655324
01/08/2022 01:05,0.22230988285,0.0478685667856059,0.0137253656547467,0,0.0615939324403526,0.229290524201763,0.0902106624905708,0.319501186692334
01/08/2022 01:06,0.22230988285,0.0479356613978637,0.0137974604786791,0,0.0617331218765428,0.237586802523098,0.0902585054649808,0.327845307988079
01/08/2022 01:07,0.22230988285,0.0480027560101216,0.0138695553026115,0,0.0618723113127331,0.246131100842586,0.0903094676665053,0.336440568509091
01/08/2022 01:08,0.22230988285,0.0480698506223794,0.0139416501265439,0,0.0620115007489233,0.25492389898497,0.0903636467142707,0.345287545699241
