Time,Observed rainfall - 01/08/2022 00:00,Urban net rain mm (Observed rainfall - 01/08/2022) - urbanised model,Rural net rain mm (Observed rainfall - 01/08/2022) - urbanised model,Sewer loss m3/s (Observed rainfall - 01/08/2022) - urbanised model,Total net rain mm (Observed rainfall - 01/08/2022) - urbanised model,Direct runoff m3/s (Observed rainfall - 01/08/2022) - urbanised model,Baseflow m3/s (Observed rainfall - 01/08/2022) - urbanised model,Total flow m3/s (Observed rainfall - 01/08/2022)- urbanised model
01/08/2022 02:18,0.222195435083322,0.049445318618713,0.0154390384444722,0.0,0.0648843570631852,0.671963854248716,0.0950579361211122,0.767021790369828
01/08/2022 02:19,0.226254845232493,0.0504175357600004,0.015795109005128,0.0,0.0662126447651284,0.686313935313946,0.0952712837012097,0.781585219015156
01/08/2022 02:20,0.230428012209654,0.0514188956652521,0.0161631975300742,0.0,0.0675820931953264,0.700925734362953,0.0954901864219381,0.796415920784892
01/08/2022 02:21,0.234720221305309,0.0524507922349695,0.0165439052520692,0.0,0.0689946974870387,0.715804557686559,0.0957147552539977,0.811519312940557
01/08/2022 02:22,0.239137144035453,0.0535147209745614,0.0169378770651379,0.0,0.0704525980396993,0.730955875467562,0.0959451037622085,0.82690097922977
01/08/2022 02:23,0.243684878156193,0.0546122893985628,0.0173458059164492,0.0,0.071958095315012,0.746385329782471,0.0961813481949767,0.842566677977447
01/08/2022 02:24,0.248369993106236,0.055745228831252,0.0177684377779302,0.0,0.0735136666091822,0.762098743194286,0.0964236075783536,0.85852235077264
01/08/2022 02:25,0.253199581793984,0.056915407837673,0.0182065772935461,0.0,0.0751219851312191,0.778102127997564,0.0966720038150321,0.874774131812596
01/08/2022 02:26,0.258181319833502,0.0581248475666261,0.0186610942174821,0.0,0.0767859417841081,0.794401696185296,0.0969266617886588,0.891328357973955
01/08/2022 02:27,0.263323533565115,0.0593757393459039,0.0191329307822747,0.0,0.0785086701281786,0.8110038702169,0.097187709473883,0.908191579690783
01/08/2022 02:28,0.268635278485744,0.0606704649433525,0.0196231101656256,0.0,0.0802935751089782,0.827915294678025,0.0974552780526066,0.925370572730632
01/08/2022 02:29,0.274126430078223,0.0620116199994888,0.0201327462618836,0.0,0.0821443662613724,0.845142848936392,0.0977295020369556,0.942872350973347
01/08/2022 02:30,0.279807789487736,0.0634020412534903,0.0206630550110702,0.0,0.0840650962645605,0.862693660913925,0.0980105193995518,0.960704180313477
01/08/2022 02:31,0.285691207080095,0.0648448383325683,0.0212153675980634,0.0,0.0860602059306318,0.880575122114515,0.0982984717117346,0.97887359382625
01/08/2022 02:32,0.291789727667524,0.066343431064352,0.0217911459109192,0.0,0.0881345769752713,0.898794904069688,0.0985935042904659,0.997388408360154
01/08/2022 02:33,0.298117762161013,0.0679015935174459,0.0223920007460206,0.0,0.0902935942634665,0.917360976392129,0.0988957663547426,1.01625674274687
01/08/2022 02:34,0.304691291677731,0.0695235062952786,0.0230197133762176,0.0,0.0925432196714962,0.936281626660549,0.0992054111924551,1.035487037853
01/08/2022 02:35,0.311528111805409,0.0712138190297702,0.0236762612670682,0.0,0.0948900802968383,0.955565482400478,0.099522596338762,1.05508807873924
01/08/2022 02:36,0.318648126951825,0.0729777255814932,0.024363848950545,0.0,0.0973415745320381,0.975221535476048,0.0998474837672038,1.07506901924325
01/08/2022 02:37,0.326073707702264,0.0748210552058571,0.0250849453665415,0.0,0.0999060005723986,0.99525916927064,0.100180240094966,1.09543940936561
01/08/2022 02:38,0.333830128182637,0.0767503839683559,0.025842329391076,0.0,0.102592713359432,1.01568818911263,0.100521036803929,1.11620922591656
01/08/2022 02:39,0.341946106039792,0.0787731721007728,0.0266391458316626,0.0,0.105412317932435,1.03651885650164,0.100870050479395,1.13738890698104
01/08/2022 02:40,0.350454475490565,0.0808979349560663,0.0274789749527492,0.0,0.108376909908816,1.05776192781703,0.101227463068747,1.15898939088577
01/08/2022 02:41,0.359393035001737,0.0831344580031672,0.0283659197003536,0.0,0.111500377703521,1.079428698353,0.101593462162656,1.18102216051565
