Time,Observed rainfall - 01/08/2022 00:00,Urban net rain mm (Observed rainfall - 01/08/2022) - urbanised model,Rural net rain mm (Observed rainfall - 01/08/2022) - urbanised model,Sewer loss m3/s (Observed rainfall - 01/08/2022) - urbanised model,Total net rain mm (Observed rainfall - 01/08/2022) - urbanised model,Direct runoff m3/s (Observed rainfall - 01/08/2022) - urbanised model,Baseflow m3/s (Observed rainfall - 01/08/2022) - urbanised model,Total flow m3/s (Observed rainfall - 01/08/2022)- urbanised model
01/08/2022 00:00,0.0344681291245906,0.0067914089907276,0.0017408185547115,0,0.0085322275454391,0.0,0.0909072777624288,0.0909072777624288
01/08/2022 00:01,0.0349646609689053,0.0068906161315064,0.0017676666999553,0,0.0086582828314617,1.73181906982533e-05,0.0908704608370208,0.0908877790277191
01/08/2022 00:02,0.0354692648901175,0.006991473473339,0.0017949995364103,0,0.0087864730097494,6.95275209795205e-05,0.0908336703416846,0.0909031978626642
01/08/2022 00:03,0.0359820934086543,0.0070940132400377,0.0018228275678306,0,0.0089168408078684,0.0001571417926032,0.0907969179171123,0.0909540597097155
01/08/2022 00:04,0.0365033024922335,0.0071982684132179,0.0018511615733833,0,0.0090494299866013,0.0002806834630862,0.0907602153794476,0.0910408988425338
01/08/2022 00:05,0.0370330516509468,0.0073042727540266,0.0018800126163132,0,0.0091842853703398,0.0004406838177049,0.0907235747234796,0.0911642585411845
01/08/2022 00:06,0.0375715040355357,0.0074120608256259,0.0019093920529265,0,0.0093214528785525,0.0006376831456259,0.0906870081259051,0.091324691271531
01/08/2022 00:07,0.0381188265390364,0.0075216680164678,0.0019393115419138,0,0.0094609795583817,0.0008722309202847,0.0906505279486637,0.0915227588689485
01/08/2022 00:08,0.0386751899017787,0.0076331305643667,0.0019697830540151,0,0.0096029136183818,0.0011448859841371,0.0906141467423454,0.0917590327264825
01/08/2022 00:09,0.0392407688202429,0.007746485581473,0.0020008188820634,0,0.0097473044635364,0.0014562167379136,0.0905778772496746,0.0920340939875882
01/08/2022 00:10,0.03981574205946,0.0078617710800933,0.0020324316513987,0,0.009894202731492,0.0018068013345102,0.0905417324090709,0.0923485337435811
01/08/2022 00:11,0.0404002925694924,0.0079790259994699,0.0020646343306866,0,0.0100436603301566,0.0021972278776548,0.0905057253582899,0.0927029532359447
01/08/2022 00:12,0.0409946076059378,0.0080982902335148,0.0020974402431514,0,0.0101957304766664,0.0026280946254925,0.0904698694381454,0.093097964063638
